@c 0.2
@x1 0.5
@z 0.5
@t0 55100.0
@mabs -19.5
time band flux fluxerr zp zpsys
55070.0 sdssg -0.263064256628 0.651728140824 25.0 ab
55072.0512821 sdssr -0.836688186816 0.651728140824 25.0 ab
55074.1025641 sdssi -0.0104080573938 0.651728140824 25.0 ab
55076.1538462 sdssz -0.0794771107707 0.651728140824 25.0 ab
55078.2051282 sdssg 0.897840283912 0.651728140824 25.0 ab
55080.2564103 sdssr 3.9506892859 0.651728140824 25.0 ab
55082.3076923 sdssi 2.71625782046 0.651728140824 25.0 ab
55084.3589744 sdssz 5.19449407438 0.651728140824 25.0 ab
55086.4102564 sdssg 1.21334062169 0.651728140824 25.0 ab
55088.4615385 sdssr 7.40342994847 0.651728140824 25.0 ab
55090.5128205 sdssi 8.95947648808 0.651728140824 25.0 ab
55092.5641026 sdssz 10.8688270044 0.651728140824 25.0 ab
55094.6153846 sdssg 2.78429950846 0.651728140824 25.0 ab
55096.6666667 sdssr 9.74311036272 0.651728140824 25.0 ab
55098.7179487 sdssi 10.3982729369 0.651728140824 25.0 ab
55100.7692308 sdssz 12.8000523182 0.651728140824 25.0 ab
55102.8205128 sdssg 1.77192244086 0.651728140824 25.0 ab
55104.8717949 sdssr 8.61247540982 0.651728140824 25.0 ab
55106.9230769 sdssi 10.4390395802 0.651728140824 25.0 ab
55108.974359 sdssz 10.0338135993 0.651728140824 25.0 ab
55111.025641 sdssg 1.55549303041 0.651728140824 25.0 ab
55113.0769231 sdssr 6.50855675265 0.651728140824 25.0 ab
55115.1282051 sdssi 8.9487428571 0.651728140824 25.0 ab
55117.1794872 sdssz 9.0867232229 0.651728140824 25.0 ab
55119.2307692 sdssg 0.30600944846 0.651728140824 25.0 ab
55121.2820513 sdssr 2.46614188467 0.651728140824 25.0 ab
55123.3333333 sdssi 7.4635482554 0.651728140824 25.0 ab
55125.3846154 sdssz 6.51331932829 0.651728140824 25.0 ab
55127.4358974 sdssg 1.53280998516 0.651728140824 25.0 ab
55129.4871795 sdssr 1.17346950084 0.651728140824 25.0 ab
55131.5384615 sdssi 5.32964646728 0.651728140824 25.0 ab
55133.5897436 sdssz 6.38462237183 0.651728140824 25.0 ab
55135.6410256 sdssg 0.981607546741 0.651728140824 25.0 ab
55137.6923077 sdssr 2.13358833426 0.651728140824 25.0 ab
55139.7435897 sdssi 3.69354694513 0.651728140824 25.0 ab
55141.7948718 sdssz 5.44406696648 0.651728140824 25.0 ab
55143.8461538 sdssg 0.75080004584 0.651728140824 25.0 ab
55145.8974359 sdssr 1.52661403483 0.651728140824 25.0 ab
55147.9487179 sdssi 2.65982932756 0.651728140824 25.0 ab
55150.0 sdssz 4.05874583622 0.651728140824 25.0 ab
